book_id	title
18871	The Little Bear Treasury: Little Bear/ Little Bear's Friend/ Little Bear's Visit
18874	The Poet, the Warrior, the Prophet
18875	Prophets and Warriors (Children of the Lion, No 15)
18876	Of Warriors, Lovers and Prophets: Unusual Stories from South Africa's Past
18877	The Warrior Prophet (The Prince of Nothing, #2)
18878	The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)
18879	The Belgariad, Vol. Two: Castle of Wizardry / Enchanters' End Game (The Belgariad, #4-5)
18880	The Younger Gods (The Dreamers, #4)
18881	The Malloreon, Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon, #1-3)
18882	The Malloreon, Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon, #4-5)
18884	Polgara the Sorceress
18886	The High Queen (The Mists of Avalon, #2)
18887	The Prisoner in the Oak (The Mists of Avalon, #4)
18889	Lady of Avalon (Avalon, #3)
18892	The Forest House (Avalon, #2)
18896	Lost: Lost and Found Pet Posters from Around the World
18902	Book of Nightmares (Diadem, Worlds of Magic, #6)
18911	Looking Awry: An Introduction to Jacques Lacan through Popular Culture
18913	The Puppet and the Dwarf: The Perverse Core of Christianity
18915	The Fragile Absolute: Or, Why Is the Christian Legacy Worth Fighting For?
18916	The Neighbor: Three Inquiries in Political Theology
18917	Iraq: The Borrowed Kettle
18918	The Metastases of Enjoyment: On Women and Casuality
18919	How to Read Lacan
18920	On Practice and Contradiction
18921	On Belief
18922	The Ticklish Subject: The Absent Centre of Political Ontology
18924	The Universal Exception
18925	In Defense of Lost Causes
18926	Conversations with Žižek
18928	Invisible Cities
18929	Marcovaldo
18930	The Uses of Literature
18931	Please Stop Laughing at Me... One Woman's Inspirational Story
18932	Dogsbody
18937	In the Beginning...Was the Command Line
18939	The Unopened Casebook of Sherlock Homes: 6 Extraordinary Adventures
18942	The Extraordinary Cases of Sherlock Holmes
18943	Confessions of an Ugly Stepsister
18945	Confessions of an Ugly Stepsister
18946	Maguire Fiction Collection Four-Book Set
18947	Jane Austen For Dummies
18949	We the Underpeople
18950	The Best of Cordwainer Smith
18952	The Rediscovery of Man
18954	Concordance to Cordwainer Smith
18956	Homicide: A Year on the Killing Streets
18957	The Corner: A Year in the Life of an Inner-City Neighborhood
18958	The Ten Commitments: Translating Good Intentions Into Great Choices
18959	El Libertador: Writings of Simón Bolívar
18961	Travell  Simons' Myofascial Pain and Dysfunction: The Trigger Point Manual: Two Volume Set: Second Edition/Volume 1 and First Edition/Volume 2
18964	The War of the Jewels (The History of Middle-earth, #11)
18965	El Silmarillion
18966	The Silmarillion
18967	The Sillymarillion: An Unauthorized Parody of J.R.R. Tolkien's Classic the Silmarillion
18969	Tolkien & the Silmarillion
18977	The Silmarillion
18985	The Diary of Anne Frank
18989	Tinker, Tailor, Soldier, Spy
18991	Conversations With John le Carré (Literary Conversations Series)
18992	Call for the Dead
18995	Absolute Friends
18998	Absolute Friends
18999	Smiley's People
19001	A Perfect Spy
19002	Absolute Friends
19003	The Little Drummer Girl
19004	The Looking Glass War
19006	How to Write a Damn Good Novel, II: Advanced Techniques For Dramatic Storytelling
19007	The Key: How to Write Damn Good Fiction Using the Power of Myth
19008	How to Write Damn Good Fiction: Advanced Techniques for Dramatic St
19020	Libra
19022	Valparaiso
19025	Women Directors and Their Films
19033	The Nutshell Studies of Unexplained Death
19039	Tub People Ape Bkt: Tub People Ape Bkt
19041	Big Red Tub
19043	Tabby in the Tub (Animal Ark, #29)
19044	Tub Toys
19046	You Can Make the Best Hot Tub Ever: Relax! Warm Your Bones! Get to Know the Sky
19048	What Jesus Meant
19051	Death by Chick Lit
19052	June Bug (Murder-by-Month Mystery #2)
19053	Listen to the Ghost
19054	Perfecting Kate
19056	Wickett's Remedy
19062	Getting the Girl (Wolfe Brothers, #3)
19063	The Book Thief
19064	The Book Thief
19065	Fighting Ruben Wolfe (Wolfe Brothers, #2)
19067	Nicomachean Ethics
19068	The Nicomachean Ethics
19069	Nicomachean Ethics
19075	Madame Bovary
19076	Madame Bovary's Ovaries: A Darwinian Look at Literature
19079	Madame Bovary
19082	The Complete Works: The Revised Oxford Translation, Vol. 1
19083	Politics
19085	Aristotle's Children: How Christians, Muslims, and Jews Rediscovered Ancient Wisdom and Illuminated the Middle Ages
19086	If Aristotle Ran General Motors: The New Soul of Business
19088	The Politics and The Constitution of Athens
19089	Middlemarch
19092	Middlemarch
19094	Middlemarch: Part 1 & Part 2
19099	Silas Marner
19100	1984
19101	The Collected Tales
19104	The Overcoat and Other Short Stories
19107	Diary of a Madman, The Government Inspector,  Selected Stories
19108	Dead Souls
19114	Fathers, Sons, & Golf: Lessons in Honor and Integrity
19117	Fathers and Sons
19118	Father to Son  (The Destroyer, #129)
19122	Beyond the Tomorrow Mountains (Children of the Star, #2)
19128	Faith and Politics: How the \"Moral Values\" Debate Divides America and How to Move Forward Together
19129	Silos, Politics and Turf Wars: A Leadership Fable About Destroying the Barriers That Turn Colleagues Into Competitors (J-B Lencioni Series)
19130	The Politics Of Jesus: Rediscovering The True Revolutionary Nature Of Jesus' Teachings And How They Have Been Corrupted
19131	Politics Lost: How American Democracy Was Trivialized by People Who Think You're Stupid
19136	El Misterio de Salem's Lot
19137	'Salem's Lot
19138	Keepers
19140	In Silent Graves (Cedar Hill #1)
19141	Mr. Hands
19142	Graveyard People: The Collected Cedar Hill Stories, Volume 1
19144	Prodigal Blues
19146	The Flesh Unknown
19147	In the Midnight Museum
19150	Inferno
19152	The Divine Comedy I: Hell
19154	The Doré Illustrations for Dante's Divine Comedy
19164	Purgatorio (The Divine Comedy, #2)
19168	Dante Alighieri: His Life and Works
19170	The Inferno
19173	The Divine Comedy, Vol. 2: Purgatory
19177	Dante's Paradise
19179	Beowulf
19180	Beowulf: A Dual-Language Edition
19184	Beowulf: A Verse Translation
19185	Beowulf
19186	Opened Ground: Selected Poems, 1966-1996
19187	District and Circle
19188	Seeing Things: Poems
19189	Poems, 1965-1975
19192	Station Island
19194	Electric Light: Poems
19199	The Spirit Level: Poems
19203	Field Work
19204	Death of a Naturalist
19205	Preoccupations: Selected Prose, 1968-1978
19207	W.B. Yeats: Poems Selected by Seamus Heaney
19239	Sweeney Astray
19241	Homage to Robert Frost
19245	Crediting Poetry: The Nobel Lecture
19282	The Odyssey
19283	Diary of One Who Vanished: A Song Cycle by Leos Janacek of Poems by Ozef Kalda
19284	Sean O'Casey: Plays 1: Juno and the Paycock; Within the Gates; Red Roses For Me; Cock-A-Doodle Dandy
19287	Beowulf: A New Translation
19290	Paradise Lost
19293	Tolkien: The Illustrated Encyclopaedia
19295	Ten Days to Self-Esteem
19296	David: 90 Days with A Heart Like His
19297	Tolkien's Ring
19298	The Swords of Night and Day (The Drenai Saga, #11)
19301	The Adventures of Pippi Longstocking
19302	Pippi Longstocking
19303	Pippi Goes to School
19306	Do You Know Pippi Longstocking?
19307	Pippi in the South Seas
19310	The Atlas of Middle-Earth
19312	The Brothers Lionheart
19313	Christmas in Noisy Village
19315	Happy Times in Noisy Village
19316	Pippi Calzaslargas
19318	The Tomten
19320	The Complete Guide to Middle-Earth: From the Hobbit to the Silmarillion
19321	The Tale of Peter Rabbit
19326	Tales of Peter Rabbit and His Friends
19328	Rabbit Ears: Stories by Beatrix Potter: The Tale of Peter Rabbit, The Tale of Mr. Jeremy Fisher, and The Tailor of Gloucester
19329	The Tale of Peter Rabbit
19331	Beatrix Potter's Journal
19333	The World of Peter Rabbit (Original Peter Rabbit, Books 1-23)
19334	The Tale of Beatrix Potter: A Biography
19335	Beatrix Potter: A Life in Nature
19336	The Tale of Jemima Puddle-Duck
19337	The Tale of the Flopsy Bunnies
19339	Black Beauty, White Heat
19340	Black Beauty
19346	Treasure Island
19350	The Epic of Gilgamesh
19351	The Epic of Gilgamesh
19352	The Epic of Gilgamesh
19354	The Gilgamesh Epic and Old Testament Parallels
19356	The Babylonian Gilgamesh Epic: Introduction, Critical Edition and Cuneiform Texts 2 Volumes
19357	Mother Carey's Chickens
19361	The Scarlet Letter and Other Writings
19374	Adventures of Huckleberry Finn
19376	Chapters from My Autobiography 1906-1907
19377	Collected Tales, Sketches, Speeches and Essays 1: 1852-1890
19380	Candide
19381	Candide
19382	Candide and Other Stories
19384	Candide: or, Optimism
19385	Candide
19386	Candide and Related Writings
19387	Candide, Zadig and Selected Stories
19388	The Portable Voltaire
19389	Voltaire Almighty: A Life in Pursuit of Freedom
19390	Philosophical Dictionary
19391	Paint It Black: A Guide to Gothic Homemaking
19392	Voltaire in Love
19393	What Is Goth?
19394	El corazón de Voltaire
19395	The Picture of Dorian Gray (SparkNotes Literature Guide)
19396	The Picture of Dorian Gray
19397	The Real Trial of Oscar Wilde
19398	Complete Shorter Fiction
19399	The Unmasking of Oscar Wilde
19400	The Decline and Fall of the Roman Empire
19401	The Decline and Fall of the Roman Empire
19403	The Decline and Fall of the Roman Empire
19404	The Decline and Fall of the Roman Empire
19409	The Christians and the Fall of Rome
19412	They Cage the Animals at Night
19413	The Quilter's Homecoming (Elm Creek Quilts, #10)
19414	Trial by Journal
19416	Absolutely Normal Chaos
19417	Absolutely Normal Chaos
19418	Absolutely Normal Chaos
19428	The Abominable Snowman Doesn't Roast Marshmallows (The Adventures of the Bailey School Kids, #50)
19429	Mrs. Claus Doesn't Climb Telephone Poles (The Adventures of the Bailey School Kids Holiday Special, #3)
19430	Santa Claus Doesn't Mop Floors (The Adventures of the Bailey School Kids, #3)
19431	Dragons Don't Throw Snowballs (The Adventures of the Bailey School Kids, #51)
19433	Werewolves Don't Run for President (The Adventures of the Bailey School Kids, #49)
19434	Dragons Don't Cook Pizza (The Adventures of the Bailey School Kids, #24)
19435	Vampires Don't Wear Polka Dots (The Adventures of the Bailey School Kids, #1)
19436	Werewolves Don't Go to Summer Camp (The Adventures of the Bailey School Kids, #2)
19437	Phantoms Don't Drive Sports Cars (The Adventures of the Bailey School Kids, #32)
19439	My Perfect Life (Confessions of a Teenage Drama Queen, #2)
19444	Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband, Family, and Life
19447	The Words of My Perfect Teacher
19448	All-American Girl (All-American Girl, #1)
19452	Ready or Not (All-American Girl, #2)
19454	A League of My Own: Memoir of a Pitcher for the All-American Girls Professional Baseball League
19455	Dottie Wiltse Collins: Strikeout Queen of the All American Girls Professional Baseball League
19456	Ready or Not (All-American Girl, #2)
19459	Isle Be Seeing You
19462	The Perfect Score (It's All About Attitude #5)
19463	The Perfect Score
19469	The Face on the Milk Carton (Janie Johnson, #1)
19474	Teen Angst? Naaah...
19475	It's Kind of a Funny Story
19476	Be More Chill
19478	Regarding the Trees: A Splintered Saga Rooted in Secrets
19479	Regarding the Sink: Where, Oh Where, Did Waters Go?
19481	The Secret Life Of Bees
19482	The New York Trilogy: City Of Glass, Ghosts, The Locked Room
19483	Collected Prose: Autobiographical Writings, True Stories, Critical Essays, Prefaces, and Collaborations with Artists
19484	Hand to Mouth: A Chronicle of Early Failure
19485	The Book of Illusions
19487	City of Glass: The Graphic Novel
19490	The Music of Chance
19492	The Spy Who Came In From The Cold ;Call For The Dead ; A Murder Of Quality ; The Looking Glass War ; A Small Town In Germany
19494	The Spy Who Came In from the Cold
19495	Moonraker's Bride
19496	Moonraker
19498	Moonraker's Bride
19501	Eat, Pray, Love
19503	Eat, Pray, Love: One Woman's Search for Everything Across Italy, India and Indonesia
19506	The World as Will and Representation, Vol 1
19507	Schopenhauer's Porcupines: Intimacy And Its Dilemmas: Five Stories Of Psychotherapy
19508	The Schopenhauer Cure
19510	Essays and Aphorisms
19511	Essay on the Freedom of the Will
19512	Schopenhauer: A Very Short Introduction
19517	Dream: Dont Let Your Life Happen Without You
19523	Ultimate Chinese (Mandarin) Beginner-Intermediate (CD/Book) (Ultimate Beginner-Intermediate)
19528	The Mandarins
19529	Simone De Beauvoir, a Feminist Mandarin (Social Science Paperbacks ; 294)
19530	Les Mandarins: Tome 1
19531	Les Mandarins: Tome 2
19534	The Brothers K
19536	The Dodge Brothers: The Men, the Motor Cars, and the Legacy
19538	The Brothers Karamazov
19542	Where the Wild Things Are
19543	Where the Wild Things Are
19551	Rick Steves' Italian Phrase Book and Dictionary
19552	Essentials of Classic Italian Cooking
19557	Lidia's Italian-American Kitchen
19559	The Europeans
19560	The Italians: A Full-Length Portrait Featuring Their Manners and Morals
19564	The Lost Lunar Baedeker: Poems of Mina Loy
19565	Becoming Modern: The Life of Mina Loy
19566	Insel
19573	Paris Was Yesterday: 1925-1939
19575	Julia
19576	Magic Terror
19577	Koko
19578	Lost Boy Lost Girl
19580	Shadowland
19581	Ghost Story
19582	In the Night Room
19583	The Throat
19584	Lost Boy Lost Girl
19585	Houses Without Doors
19586	Mystery
19589	The Horror Writers Association Presents Peter Straub's Ghosts
19590	Blue Rose
19593	Floating Dragon
19596	Color: A Natural History of the Palette
19597	What Color Is Your Parachute? for Teens: Discovering Yourself, Defining Your Future
19598	The Color Scheme Bible: Inspirational Palettes for Designing Home Interiors
19599	Vincent's Colors
19600	The Colors of Us
19603	Lord Of The Flies By William Golding: Macmillan Master Guides
19605	Flinx's Folly (Pip & Flinx #9)
19606	Follies
19607	Distortions
19610	Chilly Scenes of Winter
19613	What Life Was Like in the Realm of Elizabeth: England, AD 1533-1603
19614	What Life Was Like In the Age of Chivalry: Medieval Europe, AD 800-1500
19615	What Life Was Like on the Banks of the Nile: Egypt, 3050-30 BC
19616	A Life Like Mine: How Children Live Around the World
19617	What Life Was Like at the Rebirth of Genius: Renaissance Italy, AD 1400-1550
19619	What Life Was Like Amid Splendor and Intrigue: Byzantine Empire, AD 330-1453
19624	Girly
19625	This Is Not Chick Lit: Original Stories by America's Best Women Writers
19631	Birds of America
19632	Like Life
19633	Self-Help
19634	Who Will Run the Frog Hospital?
19635	Anagrams
19636	I Know Some Things: Stories about Childhood by Contemporary Writers
19647	Tristessa
19649	Guppies For Tea
19651	The Purveyor of Enchantment
19659	Swimming Lessons and Other Stories from Firozsha Baag
19660	Such a Long Journey
19661	Family Matters
19662	Tales from Firozshah Bag
19670	Debt of Honor (Jack Ryan Universe, #8)
19673	Marine: A Guided Tour of a Marine Expeditionary Unit
19676	State of War (Tom Clancy's Net Force, #7)
19679	Wild Card (Tom Clancy's Power Plays, #8)
19683	Cybernation (Tom Clancy's Net Force, #6)
19684	Virtual Vandals (Tom Clancy's Net Force Explorers, #1)
19686	Mission of Honor (Tom Clancy's Op-Center, #9)
19687	The Bear and the Dragon (Jack Ryan Universe, #11)
19688	Breaking Point (Tom Clancy's Net Force, #4)
19690	Cold War (Tom Clancy's Power Plays, #5)
19691	The Hunt for Red October (Jack Ryan Universe, #4)
19692	The Hunt for Red October (Jack Ryan, #3)
19693	The Hunt for Red October (Jack Ryan, #3)
19696	The Last Sentry: The True Story That Inspired the Hunt for Red October
19699	Red Rabbit (Jack Ryan, #2)
19707	Red Rabbit (Jack Ryan Universe, #3)
19772	Comeback of the Home Run Kid
19789	An Englishman Abroad
19793	The Power of Intention: Learning to Co-create Your World Your Way
19794	The Echo Maker
19797	The Power of Art
19798	The Power of a Praying Wife
19799	The Power of Nice: How to Conquer the Business World With Kindness
